leaf1	leaf2	leaf3
AT3G05910	77.2471	87.2421	95.6062
AT3G05920	0.349515	0.350234	0.172428
AT3G05930	2.17247	2.15367	2.5428
AT3G05932	1.25377	1.65463	1.71285
AT3G05935	13.7074	14.3032	15.808
AT3G05936	8.51251	10.0353	13.0652
AT3G05937	4.61591	6.56888	4.53172
AT3G05940	6.06499	6.00578	6.40441
AT3G05950	0	0.0237007	0
AT3G05960	0	0.0105778	0.0114569
AT3G05970	26.1736	29.543	24.2867
AT3G05975	0	0.038546	0
AT3G05980	1.42804	2.05481	1.53709
AT3G05990	9.25571	8.75008	8.32173
AT3G06000	0	0	0
AT3G06010	6.8294	8.50964	7.44836
AT3G06019	0	0	0
AT3G06020	1.29828	1.5836	1.80206
AT3G06030	3.41801	4.37691	3.60912
AT3G06035	17.4045	18.6227	16.8306
AT3G06040	27.6569	34.9228	33.0536
AT3G06050	69.3103	67.4524	62.5305
AT3G06060	22.3902	23.8496	22.6127
AT3G06070	82.2885	86.0771	106.297
AT3G06080	36.0549	37.771	40.5216
AT3G06090	0.324287	0.590827	2.23975
AT3G06100	1.15101	0.950667	0.908537
AT3G06105	0	0	0
AT3G06110	21.4365	21.0337	22.4471
AT3G06120	0.994911	1.47278	1.05527
AT3G06125	137.349	122.704	133.836
AT3G06130	20.9443	22.8269	23.222
AT3G06140	6.89551	7.36344	6.49272
AT3G06142	0	0	0
AT3G06145	11.6462	12.4625	13.2365
AT3G06150	21.3715	23.1515	22.3732
AT3G06160	2.03984	3.64021	3.05045
AT3G06170	39.3506	37.3774	36.3565
AT3G06180	7.239	6.81675	6.33998
AT3G06190	22.0915	21.6039	20.4894
AT3G06200	12.1372	12.8848	11.8951
AT3G06210	4.86648	4.99223	5.27391
AT3G06220	0.921122	1.46167	0.879527
AT3G06230	0	0	0
AT3G06240	5.56167	6.16143	6.28153
AT3G06250	5.26172	6.33975	5.81436
AT3G06260	0.103699	0.236164	0.243002
AT3G06270	6.30284	7.15764	6.45263
AT3G06280	0.0393676	0.0358624	0
AT3G06290	5.32805	6.11118	5.30557
AT3G06300	14.306	15.2987	15.4655
AT3G06310	30.8901	31.865	30.8259
AT3G06320	19.8044	25.5084	28.3401
AT3G06330	16.1548	17.3959	17.129
AT3G06335	0	0	0
AT3G06340	6.4996	6.93323	6.7418
AT3G06350	29.526	30.0814	29.7951
AT3G06360	1.04566	1.61521	1.21116
AT3G06370	2.0939	2.15808	2.43546
AT3G06380	24.6819	26.3353	23.3753
AT3G06390	0.118569	0.302433	0
AT3G06400	22.2676	23.1584	20.5374
AT3G06410	12.6754	12.0626	12.0199
AT3G06420	10.7487	8.54699	11.9536
AT3G06430	20.946	22.3801	20.3868
AT3G06433	2.69493	2.79463	2.87322
AT3G06435	0.524714	0.525795	0.383113
AT3G06437	0.537487	0.411735	0.51827
AT3G06440	8.5172	9.56181	10.6049
AT3G06450	11.5033	13.315	11.5125
AT3G06455	2.48323	2.91466	2.79173
AT3G06460	0.018029	0.0164238	0.0355775
AT3G06470	38.9284	37.1165	34.0414
AT3G06480	8.59165	8.96525	8.13113
AT3G06483	70.6457	73.0925	73.8731
AT3G06490	0.176748	0.178901	0.0871961
AT3G06500	22.767	22.8046	25.7243
AT3G06510	41.4702	43.3739	39.295
AT3G06520	0.666124	0.72351	0.771
AT3G06530	4.46955	5.87255	4.64029
AT3G06540	8.84695	9.05991	7.88697
AT3G06545	0	0	0.0410666
AT3G06550	31.8364	34.7796	36.55
AT3G06560	0	0	0
AT3G06570	7.57626	6.66093	7.37387
AT3G06580	25.0443	27.1217	26.4004
AT3G06590	37.7417	37.7454	34.4617
AT3G06600	0.574433	0.596591	0.575109
AT3G06610	36.5767	38.7527	39.3582
AT3G06620	8.34741	9.11119	8.53065
AT3G06630	0.437212	0.382965	0.24058
AT3G06640	0.176311	0.179886	0.194836
AT3G06650	85.4937	87.18	87.467
AT3G06660	5.35306	5.78515	5.53508
AT3G06665	0	0	0
AT3G06670	18.6806	21.4264	19.8636
AT3G06680	78.255	101.235	98.6338
AT3G06690	6.36856	7.95024	7.12732
AT3G06700	394.931	460.172	425.097
AT3G06710	0.305388	0.449396	0.498334
AT3G06720	32.2017	33.9668	32.138
AT3G06730	28.5982	35.5652	32.0109
AT3G06740	12.4705	14.0332	13.4229
AT3G06750	118.367	107.167	113.956
AT3G06760	19.4125	18.9049	21.032
AT3G06770	24.3437	26.443	26.3416
AT3G06778	1.49966	1.94337	1.83396
AT3G06780	37.8158	29.1036	34.8645
AT3G06790	18.5774	19.1258	19.023
AT3G06810	13.9564	14.9038	13.7533
AT3G06820	10.722	12.5266	11.713
AT3G06830	1.1254	1.14153	0.976521
AT3G06840	4.00027	5.35897	5.15426
AT3G06850	17.709	17.8917	17.338
AT3G06860	25.7743	28.9173	23.9918
AT3G06868	6.612	8.37411	8.40125
AT3G06870	19.7553	26.1467	24.2293
AT3G06880	7.3508	8.5634	8.00464
AT3G06890	3.33542	3.09175	2.80021
AT3G06895	48.2597	20.6076	29.7603
AT3G06900	0.209248	0.0381234	0.165167
AT3G06910	3.38348	4.18866	3.89002
AT3G06920	1.42725	1.71623	1.84634
AT3G06930	8.68222	10.4262	9.85354
AT3G06940	4.30876	5.52532	4.88557
AT3G06950	13.2822	16.2563	17.2804
AT3G06960	15.7272	17.3506	16.1334
AT3G06962	1.05276	0.959025	1.03873
AT3G06970	0.10249	0.224076	0.242698
AT3G06980	30.8136	39.9971	36.6525
AT3G06985	1.49656	1.36331	1.47662
AT3G06990	0.454506	0.719638	0.629963
AT3G06995	0	0	0
AT3G07000	0.543056	0.535929	0.401863
AT3G07005	0	0	0.33422
AT3G07010	86.5357	88.351	79.3211
AT3G07020	16.54	18.2317	17.3279
AT3G07025	0	0	0
AT3G07030	9.85214	10.6293	10.0643
AT3G07040	2.68686	2.5739	2.64579
AT3G07050	16.0352	19.2809	15.7662
AT3G07055	0	0	0
AT3G07060	1.80753	2.28162	2.30082
AT3G07070	0	0.038638	0.0313869
AT3G07080	6.71195	7.60648	7.68135
AT3G07090	21.1089	22.4869	24.4098
AT3G07100	34.8213	36.8771	32.8379
AT3G07110	154.037	190.065	159.838
AT3G07115	0	0	0
AT3G07120	0.115791	0.184592	0.0571238
AT3G07130	1.92556	2.08597	1.68423
AT3G07140	13.5455	16.4263	15.5323
AT3G07150	0.898503	0.960852	0.770894
AT3G07160	22.0669	25.1903	20.9079
AT3G07170	24.3042	25.068	23.9631
AT3G07180	15.8462	18.5686	16.5044
AT3G07185	0	0	0
AT3G07190	6.3626	7.05803	7.69229
AT3G07195	2.46174	1.38734	1.15271
AT3G07200	14.693	15.5345	14.681
AT3G07210	5.2084	5.02002	4.82544
AT3G07215	5.79838	6.49385	6.77415
AT3G07220	22.9433	21.637	21.2527
AT3G07230	219.738	241.512	272.544
AT3G07250	0.00415343	0.00756723	0
AT3G07260	2.1878	1.69701	1.83805
AT3G07270	29.5644	30.2437	27.3147
AT3G07273	20.453	20.9041	23.1337
AT3G07274	5.37417	6.93553	7.16825
AT3G07280	3.02443	3.31551	3.75001
AT3G07290	0.483018	0.65716	0.625125
AT3G07300	14.197	16.0544	15.722
AT3G07310	67.2172	70.6417	75.4732
AT3G07320	17.1764	16.2891	14.6112
AT3G07330	15.3902	17.1323	15.4194
AT3G07340	5.78781	6.14129	7.95249
AT3G07350	30.7724	18.9129	33.443
AT3G07360	43.7854	43.4459	45.8939
AT3G07370	10.2893	10.7817	10.9217
AT3G07380	0.42038	0.574426	0.172824
AT3G07390	112.724	104.66	92.9793
AT3G07400	8.8308	9.43804	8.79404
AT3G07410	15.0713	17.3947	17.2831
AT3G07420	3.14488	3.25239	3.02052
AT3G07425	0.185573	0.2254	0.305166
AT3G07430	64.3214	76.7818	61.29
AT3G07440	8.18011	9.33213	9.88141
AT3G07450	0	0.244044	0
AT3G07460	164.381	149.342	167.637
AT3G07470	118.733	110.578	119.585
AT3G07480	110.796	100.418	90.9408
AT3G07490	0	0	0
AT3G07500	5.12379	4.66759	6.03715
AT3G07510	14.6982	13.883	12.2972
AT3G07520	1.51102	1.78729	1.62379
AT3G07522	0	0	4.81666
AT3G07525	8.15449	8.41802	8.53875
AT3G07530	0.91241	1.17688	1.17112
AT3G07540	8.29723	8.66677	8.03304
AT3G07550	5.49397	5.5977	6.53309
AT3G07560	97.1052	87.3497	87.761
AT3G07565	14.3588	13.9523	12.723
AT3G07568	47.4818	44.321	49.7376
AT3G07570	15.2165	13.9223	12.3735
AT3G07580	6.04029	6.65584	5.20505
AT3G07590	12.3543	12.0481	12.8258
AT3G07600	0.236787	0.377483	0.14602
AT3G07610	5.76014	6.07377	5.41042
AT3G07620	0	0	0
AT3G07630	15.3542	17.1385	16.2575
AT3G07640	18.5488	20.9741	21.5746
AT3G07650	9.1447	11.6209	9.23901
AT3G07660	17.8917	21.1711	17.8037
AT3G07670	25.4643	28.684	26.5066
AT3G07680	42.0871	47.6588	45.7866
AT3G07690	5.60552	5.95593	5.75325
AT3G07700	23.7027	28.5609	25.3109
AT3G07710	0	0	0
AT3G07720	15.7765	16.165	14.6808
AT3G07730	1.83789	2.4999	1.86307
AT3G07740	4.87889	5.32258	4.88609
AT3G07750	5.497	6.5801	5.05971
AT3G07760	40.3873	37.2893	33.4925
AT3G07770	14.6276	16.5751	16.6273
AT3G07780	34.2044	34.838	31.5376
AT3G07790	31.6717	31.2222	31.5705
AT3G07800	12.2583	11.7612	11.7483
AT3G07810	18.3995	21.1214	20.9582
AT3G07820	0	0	0
AT3G07830	0.0122058	0	0
AT3G07840	0	0	0
AT3G07850	0	0	0.0101657
AT3G07860	5.6561	5.85324	5.73697
AT3G07870	11.4057	12.2045	11.8228
AT3G07880	59.2884	61.781	63.6513
AT3G07890	14.4827	16.5821	14.8934
AT3G07900	0.00907244	0.0165293	0
AT3G07910	64.2644	65.0742	63.232
AT3G07920	0	0	0
AT3G07930	3.97367	4.40072	4.05845
AT3G07940	11.5198	12.274	12.4583
AT3G07950	36.5444	34.9656	33.1942
AT3G07960	0.643986	0.650645	0.722048
AT3G07970	0.0260352	0.0948685	0.0256882
AT3G07980	3.13515	3.73477	3.3943
AT3G07990	14.1403	15.9754	13.8723
AT3G08000	3.55783	3.4255	3.51041
AT3G08010	67.4159	70.4096	67.855
AT3G08020	7.14769	8.67829	8.03454
AT3G08030	183.731	182.884	173.334
AT3G08040	0.279307	0.220539	0.101109
AT3G08490	0.195776	0.291837	0.298531
AT3G08500	0.3025	0.347453	0.389307
AT3G08505	4.58352	5.22965	5.37523
AT3G08510	110.745	115.055	118.516
AT3G08520	0	0	0
AT3G08530	56.6782	63.4752	53.9027
AT3G08550	21.8283	21.4499	22.0802
AT3G08560	0	0	0
AT3G08570	1.74502	1.94479	1.92325
AT3G08580	632.587	680.192	557.519
AT3G08590	48.7049	52.6435	45.727
AT3G08600	16.8828	16.8948	16.4233
AT3G08610	265.263	277.658	305.308
AT3G08620	6.89237	7.8024	6.88587
AT3G08630	10.9217	10.963	11.555
AT3G08636	0	0	0
AT3G08640	31.7907	34.7294	32.9601
AT3G08650	39.5451	37.0529	35.6874
AT3G08660	4.35268	3.78448	5.30229
AT3G08670	23.5648	23.4737	22.5262
AT3G08680	22.4598	24.8081	23.2826
AT3G08690	35.6031	36.0905	36.1151
AT3G08700	0.126798	0.0577541	0
AT3G08710	25.5656	23.2553	21.9088
AT3G08720	7.65728	8.06146	5.71509
AT3G08730	28.1299	33.5087	30.8318
AT3G08740	135.686	180.328	171.516
AT3G08750	0	0	0
AT3G08760	26.6375	23.5983	20.1724
AT3G08762	0	0	0
AT3G08770	82.6851	112.752	88.1614
AT3G08780	15.8775	16.8975	16.286
AT3G08790	0.018909	0.00861268	0.00932847
AT3G08800	1.33227	1.63264	1.68487
AT3G08810	0.0357625	0.0162891	0.0176429
AT3G08820	0.428481	0.878243	0.560983
AT3G08840	10.6729	11.7871	11.4256
AT3G08850	24.7829	24.9899	22.2828
AT3G08860	1.48323	1.39744	1.60379
AT3G08870	1.41488	1.668	1.9186
AT3G08880	6.39334	7.12223	8.03716
AT3G08885	0.636333	0.927482	0.80365
AT3G08890	16.7605	15.5499	18.293
AT3G08900	0.615607	0.755854	0.75265
AT3G08910	8.74355	8.44778	9.01227
AT3G08920	112.099	107.429	112.651
AT3G08930	47.3466	45.4824	45.3169
AT3G08940	4319.84	3205.53	3777.53
AT3G08943	11.6061	13.1418	11.1966
AT3G08947	4.4948	5.05774	4.35465
AT3G08950	3.77204	4.60521	3.60666
AT3G08960	8.38344	9.90713	8.46769
AT3G08970	0.71037	0.738479	0.560722
AT3G08980	2.90773	4.1045	3.64437
AT3G08990	5.01846	4.20322	4.83723
AT3G09000	12.0877	11.3664	10.6555
AT3G09010	1.77714	2.35393	1.57206
AT3G09020	8.94651	9.88557	7.28794
AT3G09030	14.2928	12.2316	12.7616
AT3G09032	3.46514	2.54368	2.72189
AT3G09035	14.8642	15.5023	15.5228
AT3G09040	0.35014	0.507443	0.471099
AT3G09050	18.7337	22.7451	22.258
AT3G09060	0.559717	0.667345	0.633471
AT3G09070	2.82849	3.52305	3.07516
AT3G09080	0.164803	0.140444	0.173097
AT3G09085	15.5807	13.2518	15.0331
AT3G09090	14.3982	17.0113	15.4791
AT3G09100	14.0698	16.5103	14.565
AT3G09110	0	0	0
AT3G09120	0	0	0
AT3G09130	0	0	0
AT3G09140	0	0	0
AT3G09150	7.187	8.59035	7.98053
AT3G09160	2.11847	2.60847	2.71041
AT3G09162	4.11985	4.99223	5.17704
AT3G09165	0	0	0
AT3G09170	0	0	0
AT3G09180	11.6698	13.1997	11.8987
AT3G09190	2.9624	3.22723	3.45024
AT3G09200	343.107	409.441	332.15
AT3G09210	43.1391	53.1079	54.5113
AT3G09220	0.130503	0.0237767	0.0429212
AT3G09230	3.3768	3.00878	3.57499
AT3G09240	0.124649	0.102196	0.20908
AT3G09250	19.4737	22.7698	23.2737
AT3G09260	271.438	292.657	272.613
AT3G09270	1.58145	1.41914	1.09459
AT3G09280	0	0	0
AT3G09285	0	0	0
AT3G09290	0	0	0
AT3G09300	35.2097	36.3217	34.4948
AT3G09310	9.61674	9.87633	8.51142
AT3G09320	11.4748	11.9935	11.7039
AT3G09330	0.156494	0.21384	0.143379
AT3G09340	0.0110808	0.0201883	0.0109331
AT3G09350	5.40473	6.78069	6.24602
AT3G09360	3.74966	4.61765	4.33152
AT3G09370	3.17057	4.28862	4.31977
AT3G09375	0	0	0
AT3G09380	0.0392663	0	0
AT3G09385	0	0	0
AT3G09390	1158.23	946.572	794.665
AT3G09400	0.0236236	0.0239266	0
AT3G09405	1.10066	0.884161	0.79968
AT3G09410	15.2491	15.5456	15.0813
AT3G09430	0.9239	0.889278	1.13518
AT3G09440	56.2928	64.5679	52.0411
AT3G09450	0.446744	0.781115	0.710951
AT3G09470	29.3681	27.7953	28.2332
AT3G09480	2.83285	2.65037	2.56846
AT3G09490	1.17983	1.62753	1.49671
AT3G09500	366.105	403.046	393.861
AT3G09505	0	0	0
AT3G09510	0	0	0
AT3G09520	1.28303	1.22681	1.42753
AT3G09530	0.00895536	0	0.008836
AT3G09540	8.73218	8.84094	7.52711
AT3G09550	1.12599	1.08393	1.21341
AT3G09560	5.01695	5.8463	5.58831
AT3G09570	19.362	20.2192	18.3687
AT3G09580	22.2556	24.3676	22.0914
AT3G09585	0	0	0
AT3G09590	0.0433959	0.158128	0
AT3G09595	0	0	0
AT3G09600	8.85388	10.3544	9.15045
AT3G09620	0.0110599	0.0050376	0.00545626
AT3G09630	175.002	211.065	165.293
AT3G09640	0.039509	0.0179948	0
AT3G09650	7.95071	10.4432	8.76287
AT3G09660	0.989754	1.68977	1.37948
AT3G09670	3.48498	4.18289	3.60264
AT3G09680	0.30412	0.400171	0.266726
AT3G09690	8.55287	9.27448	7.48591
AT3G09700	6.13621	7.15502	7.18458
AT3G09710	4.58545	4.3875	4.47825
AT3G09720	3.10354	3.80993	3.53706
AT3G09730	1.97047	2.1384	2.56536
AT3G09735	77.851	69.7151	74.8809
AT3G09740	69.5251	70.4248	70.5322
AT3G09750	0	0	0
AT3G09760	11.0443	11.6474	11.4925
AT3G09770	27.7179	30.0293	28.1009
AT3G09780	3.11997	3.38923	2.90131
AT3G09790	0.230252	0.23597	0.291078
AT3G09800	14.7558	16.2204	16.1909
AT3G09810	13.1985	14.8841	14.1116
AT3G09820	186.608	200.953	179.612
AT3G09830	10.1617	9.46457	7.34039
AT3G09840	177.254	181.105	160.424
AT3G09850	17.5662	17.735	17.8524
AT3G09860	194.663	186.732	204.436
AT3G09863	0	7.82646	8.4769
AT3G09870	1.73912	0.72791	1.2058
AT3G09880	12.9255	13.6527	14.1494
AT3G09890	11.6776	11.4391	10.728
AT3G09900	27.1867	30.053	29.3926
AT3G09910	1.80719	2.00516	1.73889
AT3G09915	0	0.014445	0
AT3G09920	9.93827	10.8849	10.0131
AT3G09922	0.0458734	0	0.0905239
AT3G09925	0	0.135991	0.0490976
AT3G09930	0	0.0120018	0
AT3G09940	2.45402	0.85317	0.90068
AT3G09950	0.0455994	0.0415393	0.0899832
AT3G09960	0.219596	0.184656	0.0833344
AT3G09970	11.6744	14.3565	13.421
AT3G09975	0	0	0
AT3G09980	41.3911	48.9629	48.7096
AT3G09990	0	0	0
AT3G10000	0.432771	0.509292	0.483663
AT3G10010	2.93452	3.07212	2.4899
AT3G10015	0	0	0
AT3G10020	319.23	289.639	283.419
AT3G10030	12.3638	12.8793	12.3285
AT3G10035	0	0	0
AT3G10040	1.90865	2.29586	2.07049
AT3G10050	11.8371	14.0051	13.6173
AT3G10060	116.469	109.932	132.05
AT3G10070	6.69272	7.17414	6.45658
AT3G10080	20.0024	18.6023	22.0806
AT3G10090	85.8181	87.3403	89.6366
AT3G10100	0.179562	0.158618	0.144956
AT3G10110	3.38889	4.05189	3.53181
AT3G10113	12.4527	12.6102	14.8042
AT3G10114	0	0	0.190234
AT3G10116	0	0	0
AT3G10120	5.77383	8.17424	6.48605
AT3G10130	44.8212	40.8938	43.401
AT3G10140	6.64534	8.03237	6.88567
AT3G10150	0.575391	0.55104	0.771519
AT3G10160	19.2832	22.4404	21.2229
AT3G10180	0.684588	0.76222	0.679633
AT3G10185	0.289018	0.394926	0.142583
AT3G10190	9.73362	9.23825	7.16743
AT3G10195	0	0	0
AT3G10200	1.17856	1.63031	1.45571
AT3G10210	23.2785	20.9156	21.145
AT3G10220	21.4939	22.1035	22.361
AT3G10230	46.5641	52.2707	52.9612
AT3G10240	0	0	0
AT3G10250	15.6296	18.1245	15.8419
AT3G10260	63.1309	60.1993	59.2906
AT3G10270	13.2219	18.0728	16.0459
AT3G10280	0.625913	1.06909	0.913489
AT3G10282	0.0356035	0	0.0702579
AT3G10290	0.539308	0.898357	0.562526
AT3G10300	43.6613	36.0863	31.8506
AT3G10310	1.31682	1.65975	1.42247
AT3G10320	0.969458	1.71533	0.855364
AT3G10330	13.1066	14.052	13.9364
AT3G10340	3.67728	3.426	3.76781
AT3G10350	28.1915	30.9632	30.4732
AT3G10360	14.6543	15.4301	14.4417
AT3G10370	17.0344	18.0183	16.4999
AT3G10380	21.9893	24.6921	21.8592
AT3G10390	4.88139	5.76601	5.62315
AT3G10400	5.13117	4.38617	5.16681
AT3G10405	48.286	48.8008	61.8898
AT3G10410	44.6752	48.7734	46.2014
AT3G10415	0	0	0
AT3G10420	50.6252	51.2333	47.4954
AT3G10430	0	0	0
AT3G10439	0	0	0
AT3G10440	2.97143	3.02847	3.18341
AT3G10450	3.99137	5.68815	4.94918
AT3G10460	0.0354382	0	0
AT3G10470	0.0589553	0.0107412	0.0581695
AT3G10480	13.7529	12.7046	11.9236
AT3G10490	13.428	13.69	11.7652
AT3G10500	4.14583	4.66714	4.18203
AT3G10510	0	0.0153371	0
AT3G10520	111.251	127.188	130.674
AT3G10525	34.0842	37.0425	40.5125
AT3G10526	0	0	0
AT3G10530	3.87779	4.99425	4.27138
AT3G10540	10.0656	10.1094	9.85374
AT3G10550	5.21784	5.93512	5.81349
AT3G10560	0.0381011	0.0433858	0.0281949
AT3G10570	5.14296	5.96774	5.50795
AT3G10572	10.5275	11.9194	12.008
AT3G10575	0.0957757	0.21812	0.0472496
AT3G10580	0	0.0201618	0
AT3G10585	0	0	0
AT3G10590	0.0370733	0.0675447	0.146317
AT3G10595	0	0	0
AT3G10600	0.108641	0.0899713	0.175407
AT3G10610	39.772	49.5342	42.699
AT3G10620	34.7622	31.5282	30.538
AT3G10630	7.17845	7.59607	7.42517
AT3G10640	21.9771	21.6058	22.5937
AT3G10650	12.8424	14.6361	12.7648
AT3G10660	1.73777	1.67659	1.48859
AT3G10670	51.684	56.7251	53.3448
AT3G10680	0.640255	0.616263	0.476771
AT3G10690	10.9162	14.2798	11.6356
AT3G10700	10.6364	10.5605	10.7567
AT3G10710	0	0.00941749	0
AT3G10720	56.332	48.3854	54.0438
AT3G10730	10.0873	11.0953	10.391
AT3G10740	39.6213	41.0282	39.7705
AT3G10745	0	0	0
AT3G10750	0.0442008	0.0201326	0.0436116
AT3G10760	14.944	18.4885	18.3203
AT3G10770	68.2544	62.826	62.2307
AT3G10780	0.0612143	0.027882	0.0603984
AT3G10790	0	0	0
AT3G10800	12.5845	13.6152	12.178
AT3G10810	15.4155	16.9778	14.8536
AT3G10815	0.383591	0.196558	0.283859
AT3G10820	3.49111	3.44645	3.51081
AT3G10840	9.59593	11.9834	10.5786
AT3G10845	0	0	0
AT3G10850	115.647	116.234	116.237
AT3G10860	231.61	245.955	253.612
AT3G10870	10.9207	10.2159	11.8074
AT3G10880	0.544438	0.576701	0.886974
AT3G10890	0.0736968	0	0.0145429
AT3G10900	0	0	0
AT3G10910	0.76352	1.48382	1.3058
AT3G10915	15.0201	14.8661	16.3425
AT3G10920	154.186	157.033	161.728
AT3G10930	9.73887	7.57619	8.78543
AT3G10940	30.7336	34.0912	38.8424
AT3G10950	0	0	0
AT3G10960	4.6826	5.80019	4.72692
AT3G10970	37.2646	43.6463	42.9918
AT3G10974	0	0	0
AT3G10980	10.3981	11.8253	12.2504
AT3G10985	118.465	86.8834	78.7177
AT3G10986	0.079349	0.108426	0.0782913
AT3G10990	0	0	0
AT3G11000	0.318098	0.362219	0.298165
AT3G11010	2.37679	2.39335	2.20781
AT3G11020	1.88221	2.23695	2.22608
AT3G11030	6.44839	6.58044	7.13892
AT3G11040	2.31808	2.44163	2.32689
AT3G11050	0.541383	0.323118	0.221035
AT3G11060	0	0	0
AT3G11070	10.7636	12.1552	10.665
AT3G11080	0.790925	0.798819	0.752108
AT3G11090	22.369	21.8959	27.7703
AT3G11100	23.3904	22.7303	26.7764
AT3G11110	15.905	12.5674	20.2491
AT3G11120	357.149	494.752	506.721
AT3G11130	56.9446	63.8521	55.4913
AT3G11150	0.197943	0.115919	0.0976522
AT3G11160	0	0	0.0596805
AT3G11165	0	0	0.0610332
AT3G11170	101.148	122.061	125.782
AT3G11180	0.0123729	0.0225435	0.0244171
AT3G11200	41.7635	41.6795	38.4716
AT3G11210	8.4437	8.5186	8.07162
AT3G11220	3.95088	4.70418	4.30451
AT3G11230	19.9889	18.6042	18.9463
AT3G11240	3.05713	3.59816	3.15764
AT3G11250	28.0147	34.1841	31.4443
AT3G11260	0.310532	0.257166	0.194977
AT3G11270	6.22324	7.69769	7.30265
AT3G11280	18.8508	20.6374	20.137
AT3G11285	0	0	0
AT3G11290	8.32769	10.168	9.74656
AT3G11300	0	0	0
AT3G11310	0	0	0
AT3G11320	10.013	10.8824	10.8118
AT3G11325	0	0.0117286	0
AT3G11330	11.0933	11.087	9.45209
AT3G11340	0.585449	0.642163	0.294717
AT3G11350	0	0	0
AT3G11370	0	0	0
AT3G11380	0	0	0
AT3G11385	0	0	0
AT3G11390	0.0317437	0.0867519	0.0783014
AT3G11395	0	0	0
AT3G11397	20.9624	19.7943	19.4719
AT3G11400	80.2179	86.7236	78.5647
AT3G11402	0.548145	0.740221	0.430864
AT3G11405	0	0	0.0588859
AT3G11410	55.6099	60.4731	54.1944
AT3G11415	0.115542	0.0877122	0.171003
AT3G11420	7.64632	7.93153	7.6388
AT3G11430	0.0710181	0.291127	0.131384
AT3G11435	0	0	0
AT3G11440	1.72472	2.04866	1.8352
AT3G11450	21.1753	23.3069	21.9029
AT3G11460	0.532531	0.819678	0.760972
AT3G11470	6.55856	6.54745	6.53585
AT3G11480	0.0251351	0.125934	0.124
AT3G11490	12.8244	14.9102	16.8622
AT3G11500	56.1549	54.7802	60.2451
AT3G11505	0	0	0
AT3G11510	349.918	383.888	341.695
AT3G11520	1.8032	2.55874	2.39503
AT3G11530	36.9685	32.4041	32.6986
AT3G11540	11.9161	13.0992	11.6195
AT3G11550	0.543658	0.697856	0.463265
AT3G11560	38.4702	42.9192	41.7306
AT3G11570	5.22168	6.03616	5.39192
AT3G11580	2.38065	2.79299	3.05246
AT3G11590	10.5414	11.1052	10.9408
AT3G11591	8.5539	8.68454	6.82923
AT3G11600	22.2043	21.2284	23.1317
AT3G11620	10.164	10.5945	10.5952
AT3G11630	779.384	852.392	841.957
AT3G11640	0.217742	0.39671	0.337606
AT3G11650	15.8528	15.2764	14.6487
AT3G11660	52.4114	47.4821	45.7028
AT3G11670	20.0313	25.0956	24.0173
AT3G11673	0	0	0
AT3G11680	0.0121379	0	0.0239523
AT3G11690	14.9121	14.6043	15.6418
AT3G11700	86.6015	85.6914	85.2504
AT3G11710	31.7508	40.7427	37.1756
AT3G11720	4.38258	4.98231	5.84014
AT3G11730	35.9502	38.444	42.8555
AT3G11740	0	0.0289258	0.0313298
AT3G11745	4.78456	4.47851	5.54368
AT3G11750	7.3105	8.45948	7.40801
AT3G11760	5.14182	6.29514	6.00209
AT3G11770	26.5761	24.9283	24.0525
AT3G11773	0.346775	0.29549	0.48987
AT3G11780	104.565	89.2287	94.4686
AT3G11800	55.2423	51.5561	49.2678
AT3G11810	33.0974	33.7805	33.4045
AT3G11820	44.5937	35.4412	30.3079
AT3G11825	0	0	0
AT3G11830	52.4642	57.4751	50.9418
AT3G11840	5.10075	3.61513	3.42749
AT3G11850	5.15803	4.54928	4.7297
AT3G11860	0.360985	0.505913	0.27398
AT3G11870	0	0	0
AT3G11880	14.4027	15.7853	14.5829
AT3G11890	6.85077	7.97599	8.12024
AT3G11900	12.5152	16.2054	17.9613
AT3G11910	23.9816	26.8721	24.3481
AT3G11920	0.00906705	0.0165195	0.0268386
AT3G11930	90.3725	100.156	106.497
AT3G11940	402.39	402.041	344.976
AT3G11945	43.6749	43.7782	41.3458
AT3G11950	2.26342	2.64648	2.45887
AT3G11960	10.6591	11.5364	10.3199
AT3G11964	5.30277	6.49242	5.02599
AT3G11970	0	0	0
AT3G11980	0	0	0
AT3G11990	0	0	0
AT3G12000	0	0	0
AT3G12010	12.9321	14.1379	13.147
AT3G12020	8.13631	8.56629	7.93998
AT3G12030	14.639	15.7553	13.6398
AT3G12040	5.51441	5.22503	4.14892
AT3G12050	24.4973	28.6328	27.4637
AT3G12060	0.15666	0.199797	0.133963
AT3G12070	1.58591	1.77492	1.95121
AT3G12080	32.5332	39.8541	37.1068
AT3G12090	3.15754	3.71746	3.55271
AT3G12100	7.90441	8.41464	8.53489
AT3G12110	24.5061	26.764	23.7736
AT3G12120	681.447	594.969	614.874
AT3G12130	21.8265	24.6116	24.1176
AT3G12140	16.5868	17.8778	17.3291
AT3G12143	0.154667	0.0640436	0.138732
AT3G12145	18.0273	15.8058	15.507
AT3G12150	19.9145	19.0957	18.4693
AT3G12160	0.132813	0.241975	0.131042
AT3G12170	2.64698	2.91211	2.83269
AT3G12180	13.7423	15.135	13.7181
AT3G12190	0	0	0.0250723
AT3G12200	11.043	13.0199	11.5749
AT3G12203	0.0405392	0.0738594	0.0666647
